user_id,track_id,timestamp,age_group,activity,mood,time_slot,weekday
u00268,5gcj73NwRyRWXCKBov0ndc,956391,36-50,leisure,calm,night,1
u00143,3r9hUxZWewrsJuIgoNkw44,958070,26-35,workout,calm,early_morning,1
u00297,688td3ERdnPDqNyT80PAA8,968722,26-35,commute,calm,early_morning,1
u00201,44lCTQhD97O2kfZMctrGeE,969408,50+,commute,melancholic,early_morning,1
u00115,54AO9GGZqCT2d2fgit73BU,969992,26-35,leisure,calm,early_morning,1
u00090,1gtA0oV2QCxDowZaPkKX0c,970716,26-35,workout,calm,early_morning,1
u00284,6FT9FZccFD6nE8dMNslz2n,971097,26-35,commute,calm,early_morning,1
u00051,24hYr62Cz2iA3OOef8mykI,974098,<18,work,energetic,morning,1
u00004,03tNSODeYIc8v0UTEzVCcM,977120,26-35,leisure,energetic,morning,1
u00033,1gzxqqARXetlyLd8FhyNdF,982705,26-35,work,melancholic,morning,1
u00206,3soOPBuMK8YMdWnV7xpEyf,993348,36-50,leisure,calm,morning,1
u00235,2ha6TmK7Q3mejlvZNQuEBu,996741,36-50,leisure,calm,afternoon,1
u00152,5jB7If6pecb89mFSeWyeQu,996887,50+,work,calm,afternoon,1
u00120,58DLcRczOIATNmqrUDosCU,1000276,26-35,leisure,energetic,afternoon,1
u00054,5a7tBLzNoz4fDmBxbUeFba,1003250,26-35,leisure,energetic,afternoon,1
u00024,0XMl0fVTh3PyPlwyJTn33n,1003873,36-50,leisure,calm,afternoon,1
u00223,3wn5Rw7VBqwP0vAQtjMhOS,1008351,18-25,work,energetic,afternoon,1
u00074,19m23w2ANVhtB7rApM6pbN,1009200,36-50,commute,happy,afternoon,1
u00295,02xRKYZ1jY4B6utPa59qSf,1012259,26-35,commute,energetic,evening,1
u00258,21hbX98UvlY7nSanI07oig,1015695,<18,leisure,happy,evening,1
u00231,20zr2Oef3PVeGRxjmSF5CC,1020288,50+,leisure,calm,evening,1
u00144,7DbVKoQHjJfqw0j8Aia0Bj,1023687,50+,leisure,happy,evening,1
u00107,2yNGARwYc253fKGIy0CoyO,1024509,36-50,workout,happy,evening,1
u00256,1Hs5l7PHbZ0LZAZfAUw1bZ,1025368,36-50,commute,happy,evening,1
u00014,17VP4tofJ3evJbtY8Tk1Qi,1026508,36-50,commute,melancholic,late_night,1
u00283,02YAbVNakOle4LWElPxcc5,1034076,26-35,leisure,energetic,late_night,1
u00246,0tG5m9hbaa5H32Zp36OoIF,1037468,36-50,leisure,calm,night,0
u00020,5zGOmNgWKgfzn9YcGsNQFx,1039565,26-35,leisure,calm,night,0
u00065,4TkknEEgy9mpbDtSA9ZrKV,1040136,18-25,leisure,melancholic,night,0
u00282,3djWekEDgbhAtkXGdFNbFt,1043638,36-50,leisure,melancholic,night,0
u00198,2NEMWTplDgFl5yZ5mgpsEd,1045721,18-25,leisure,energetic,early_morning,0
u00111,4g9VvOS1WpFp2FZVSzvIZA,1051106,36-50,commute,energetic,early_morning,0
u00249,5c7uPsnRPAv4oPOkHXXZyI,1051674,<18,commute,energetic,early_morning,0
u00209,2ud2Aj8dHAcyKZ73g5oEYB,1059039,36-50,workout,energetic,morning,0
u00277,0vswnzoKvhNkT1ehc0Tt19,1061245,36-50,workout,happy,morning,0
u00120,0zrpczV6BD4hopivjRyRHk,1061258,26-35,leisure,calm,morning,0
u00176,0mPKCEljjGAjQGzt6JtNlA,1061623,36-50,leisure,happy,morning,0
u00184,0w31zvTA5aSunSMeimCtYp,1062193,26-35,workout,energetic,morning,0
u00012,2nW6yvWWwjbqM8qcqvQDxw,1072105,36-50,commute,energetic,morning,0
u00200,0VhZ5JYfqPojSYeGWnk4dL,1073796,18-25,work,melancholic,morning,0
u00215,6Lytqcs0fMmCO8JNewrnbj,1090705,18-25,leisure,happy,afternoon,0
u00039,5aoMNay3OMZEs3uIbNUaut,1091369,36-50,work,energetic,afternoon,0
u00243,4yTjpbLDEOzQTbTZPTmm0E,1092607,36-50,leisure,energetic,afternoon,0
u00129,5lHWoleTZrdy4pFzGFpfiB,1099032,36-50,leisure,melancholic,evening,0
u00128,1wja0kEF3DvlDDHUi060Bk,1105115,26-35,commute,melancholic,evening,0
u00061,4UghQw3uWIlnRjtdjh4xek,1113212,36-50,leisure,calm,late_night,0
u00255,3yWF3DqFBNLvf7s4C7mKUm,1114405,<18,leisure,melancholic,late_night,0
u00035,32fEW4jygJjjnZh2iBa5IR,1116075,<18,work,melancholic,late_night,0
u00293,6fuKsEEwvcL0EdRW7kfxKx,1117036,18-25,leisure,melancholic,late_night,0
u00177,0Wj3aJnRuX0eOM2XjmITO0,1120743,<18,leisure,energetic,late_night,0
u00070,2fgQ8COnxtEvaTcNbEtsUf,1123262,36-50,leisure,melancholic,night,0
u00204,2CAQr9uW764IVG1eIQyeSg,1125001,26-35,leisure,happy,night,0
u00214,10zUYsXTFVNjRpVaTbw7ry,1126526,36-50,leisure,calm,night,0
u00077,4nushtVyhmJXKMiHWA0NLH,1126825,18-25,leisure,happy,night,0
u00263,5lLwFE3fCAQllnPLsKtFP9,1127578,50+,leisure,calm,night,0
u00002,3gxNkvcP8scSzL6mGznTn3,1128851,36-50,leisure,melancholic,night,0
u00038,2CnCvYssfRhJ3yDngUcOuJ,1132862,18-25,leisure,energetic,early_morning,0
u00291,2d0MD0qqYEdGSvqgLHNiDR,1135728,18-25,work,calm,early_morning,0
u00228,3YpJ3bdjvjmuXZc0VYAB3Q,1143662,26-35,commute,energetic,early_morning,0
u00142,7vEXd2YBNHeyeY9YOBB83K,1145421,18-25,workout,calm,morning,0
u00094,2vjY3jGKElvqXoaGNEuYef,1149870,50+,commute,calm,morning,0
u00195,3JstflFpsQDOjdZaLbevz2,1153242,<18,workout,energetic,morning,0
u00207,06Oo3jUysaJeKQtuu2FpHQ,1157688,50+,workout,calm,morning,0
u00022,7pgIbZ3tWdXLUAlofe3r2i,1157933,<18,work,energetic,morning,0
u00129,66QHglMgKA8shX7yF2kdet,1161571,36-50,workout,energetic,morning,0
u00186,2K6a1zQRxVh7lvvNf3gSCR,1162909,<18,work,calm,morning,0
u00176,62n4ulp6Ln63s8BC6rGhbp,1164662,36-50,leisure,calm,morning,0
u00228,2vWBUC9djv6BtiGlmKiQaH,1171443,26-35,work,energetic,afternoon,0
u00273,2Jb5Qyy37fdGOTJ6iPYq1y,1174480,50+,leisure,melancholic,afternoon,0
u00014,1NkPFEP9QRdKGJAC3VwQ2g,1177111,36-50,commute,calm,afternoon,0
u00159,5TB6hQCVrMaK3zPxr2dKkg,1179297,36-50,leisure,melancholic,afternoon,0
u00157,5EzBDNVOJ6Q2b2MKE7l8MZ,1182636,26-35,leisure,energetic,afternoon,0
u00062,44jZFJnqsT4hT3wL31VAHT,1187211,18-25,workout,happy,evening,0
u00042,3E5nTaj6qB3cZqik0LhyT2,1189006,36-50,commute,calm,evening,0
u00271,7fW9J3EpVWVN1ouv0slAs0,1189186,<18,leisure,happy,evening,0
u00044,33HXbggKvIitg7y3UBhNfn,1189767,<18,leisure,happy,evening,0
u00132,5iyNH1Dmxif1k4Nl1gMeuh,1200521,<18,leisure,calm,late_night,0
u00184,0IXWknMlKP5fcR6vCr1Chv,1208954,26-35,leisure,melancholic,late_night,0
u00143,1vDK1yoxF0mOkckgDfPDj2,1209518,26-35,leisure,energetic,late_night,0
u00185,7eR3yxAzyHRreNfY3UrgWU,1212042,26-35,leisure,calm,night,1
u00008,7fMxaup9mYP470sT9I71Od,1221645,18-25,workout,calm,early_morning,1
u00166,6PwjJ58I4t7Mae9xfZ9l9v,1223984,18-25,work,calm,early_morning,1
u00242,29fsVDL9T36N0tyD7ByLdI,1225034,<18,commute,energetic,early_morning,1
u00153,1w4etUoKfql47wtTFq031f,1233055,18-25,workout,melancholic,morning,1
u00297,2uAl7AJJsYCCo2pqcSQI7Y,1237760,26-35,work,energetic,morning,1
u00140,1RouRzlg8OKFeqc6LvdxmB,1242162,50+,leisure,happy,morning,1
u00092,4nEFEGZQ5odJGjb7xm2kDh,1243713,50+,workout,melancholic,morning,1
u00144,2UdCIrsZR9bw96kcLAyAyh,1246709,50+,work,energetic,morning,1
u00090,3SyTYQvg7Z7SQciGQnq7ru,1255365,26-35,work,happy,afternoon,1
u00100,4p8zeLHdSnVvhkOpwg7TVZ,1260173,50+,work,calm,afternoon,1
u00135,6vTrmti4xuMtXvkjJbLlKk,1270552,18-25,leisure,calm,afternoon,1
u00077,0ciMVur39nhlcalhzDfKP2,1273071,18-25,leisure,energetic,evening,1
u00010,0hO4hmbQhMBv3sbmpGu3Kb,1277760,26-35,leisure,calm,evening,1
u00079,5psIcronqyDyYWBVFNSyVh,1277909,36-50,workout,happy,evening,1
u00009,4lZ0S6jbJbeOmkfFXfDNxl,1279637,<18,work,happy,evening,1
u00272,18VVHK0tjbcgKWQzM8O5fo,1284680,<18,commute,calm,evening,1
u00260,7yJCCeTLGA5kLdVtpGk8U2,1288703,36-50,leisure,energetic,late_night,1
u00080,4ugBXQVxTzKLmdCRL7yRRa,1289379,50+,leisure,calm,late_night,1
u00268,3HB2BROPfh86ChvOoe2dFq,1294731,36-50,leisure,calm,late_night,1
u00112,13oQ6izsMqA0L0KtsAczT4,1295392,26-35,leisure,energetic,late_night,1
u00111,00CsDW3I9XueUvaXnAvGMm,1295690,36-50,leisure,melancholic,late_night,1
u00151,7Em0GU0uX7BzhIzy7V5D9I,1296882,18-25,leisure,happy,night,1
u00273,3BfjVIPmUpIrgqLdOJP1My,1298579,50+,leisure,calm,night,1
u00222,29kUiQdEvB9q7joHiYZNJ3,1298918,36-50,leisure,calm,night,1
u00190,37QXAPHFbWgan7oObtPYJ0,1301023,36-50,workout,calm,night,1
u00233,3vn3IG9kFZ4Kkn0fNwM7PC,1301445,36-50,leisure,melancholic,night,1
u00262,4IHHTe4seeKTDTFNPhH36E,1304799,18-25,commute,melancholic,early_morning,1
u00216,732T0BO4aGXX6z5228umHZ,1305127,<18,workout,calm,early_morning,1
u00140,1MXzojJav1N4cREWTFm1iZ,1310314,50+,workout,calm,early_morning,1
u00090,6pnXgTwCoVf8g44E0OPJeE,1311066,26-35,work,happy,early_morning,1
u00139,0TAGwi2JsXjxebn1lW2qXP,1317045,26-35,workout,energetic,early_morning,1
u00181,3bLuiLSi7aYHTSABCQxdbb,1317775,<18,commute,calm,morning,1
u00245,0g5939v90IJpXfHKMQhA91,1318421,<18,work,happy,morning,1
u00008,5vYA1mW9g2Coh1HUFUSmlb,1322654,18-25,commute,energetic,morning,1
u00262,7lu2eEEtAtRey3fulFeAxg,1323196,18-25,leisure,melancholic,morning,1
u00191,7oB2Uq3UD0WrIRBAc3wfHn,1326215,36-50,workout,happy,morning,1
u00273,7fXhkARAtS66kxexMIAx8O,1327279,50+,workout,energetic,morning,1
u00212,2ahrqdsWQEbDkZqE7nwbaT,1330971,36-50,leisure,energetic,morning,1
u00257,27ORgOLNmYSMUk8NXkhpe6,1333847,<18,workout,happy,morning,1
u00225,43HrWjjYGP8kXqjThk618V,1334351,18-25,work,melancholic,morning,1
u00108,5hkZyWkafKoQW4eGwaJWFF,1334485,26-35,commute,energetic,morning,1
u00161,0oBV4QAfY26kcYqRLRv5ST,1338270,36-50,work,calm,morning,1
u00046,2tMjhETPLkWILXN3NnmDt3,1348382,26-35,leisure,energetic,afternoon,1
u00251,35eOXQXqVrwnSWCu8wPk8S,1353671,26-35,leisure,happy,afternoon,1
u00201,3CtrJFQaWk5DWZdMu4DnHP,1355939,50+,leisure,happy,afternoon,1
u00175,7rwjSbVKIhvcvU14gqnXGF,1358084,26-35,commute,calm,evening,1
u00194,5hvoedbyY9mLFsaxxP5oi7,1365690,50+,commute,energetic,evening,1
u00209,0OyM0Z2wdidouJdqQKT4e7,1367479,36-50,leisure,melancholic,evening,1
u00074,24b9eObMccIrDSs3NvdrRd,1370141,36-50,commute,calm,evening,1
u00183,3ZCDz9QVHABW1N39XfgJBf,1371471,36-50,workout,happy,evening,1
u00186,0ARSW28AQiAWt1frDQPrR2,1375270,<18,leisure,calm,late_night,1
u00206,0Uon5NsSAkBDx69XYOaQ5P,1375517,36-50,leisure,melancholic,late_night,1
u00299,3TwtrR1yNLY1PMPsrGQpOp,1376949,<18,leisure,calm,late_night,1
u00101,3mKmbi4o7JIIr6lc6lF4Md,1379870,<18,leisure,melancholic,late_night,1
u00050,7kX56S5T5acyvFmEWwDait,1383682,36-50,leisure,happy,night,1
u00297,075fAR05v7vFC7B3MzJsth,1385491,26-35,leisure,happy,night,1
u00113,4jWePuDwi4Mho9u5kpoYrj,1386113,26-35,leisure,calm,night,1
u00085,5nthZAcV1zHQlgekBf3cdC,1387363,36-50,leisure,calm,night,1
u00117,1irIKw7wVUdZ0BFkFoNrLF,1391120,<18,workout,calm,early_morning,1
u00236,2MhY90bXu49lH9T1uj7h0I,1391870,36-50,work,melancholic,early_morning,1
u00064,6VTHp0HzlexVgCZcuV2bkT,1394785,26-35,workout,calm,early_morning,1
u00006,3xDalRZsaBGpjlaOAD5l1R,1402296,<18,commute,happy,early_morning,1
u00236,1KMBAzA8X44WL5RfxkjSsu,1404539,36-50,commute,energetic,morning,1
u00154,3bkFTYnuSBP83ttLU1BVIT,1405626,26-35,leisure,happy,morning,1
u00212,0zqwz7SNny9fwqSDpIu4qN,1409976,36-50,workout,energetic,morning,1
u00079,2FcYcc8hz9eYSVDm5rjADS,1413157,36-50,commute,energetic,morning,1
u00065,1iIPI8CWallsW53fL9hwQh,1420308,18-25,commute,melancholic,morning,1
u00138,68GFZFc2Fa5HLdv6TXziSD,1423996,18-25,leisure,calm,morning,1
u00257,2pEaVIlTCMrXPBMOfAZY8i,1425632,<18,workout,calm,afternoon,1
u00220,7EbAGbBeU3SRzRnhpfcVHY,1426284,<18,workout,calm,afternoon,1
u00127,0WTc2jsUgF4Y2MOz0aYvsR,1428517,36-50,commute,calm,afternoon,1
u00049,7c09zoXWJ9ElMxmFzQt3in,1428832,36-50,leisure,calm,afternoon,1
u00165,6P3zkrGmoNDZ0hYaPgFoLn,1429106,50+,leisure,happy,afternoon,1
u00016,0rFWuqFgHAfuzE8uSB9TWR,1434349,26-35,workout,happy,afternoon,1
u00205,2XDxQ3VzovLzh60zgOaNEi,1435384,18-25,work,melancholic,afternoon,1
u00129,1NlbmDUSYds1GJWHQkhm1D,1438057,36-50,leisure,melancholic,afternoon,1
u00262,4i3c6yGBiS2Nkkb3LURQQ2,1450169,18-25,leisure,happy,evening,1
u00290,6kXGGT1zngi3GsxgCbxclU,1459492,50+,leisure,melancholic,late_night,1
u00068,0rLLKtog5Bc0XoGRnYOZ19,1460758,<18,leisure,melancholic,late_night,1
u00034,0T4AitQuq8IJhWBWuZwkFA,1462406,50+,leisure,happy,late_night,1
u00177,3NMKaASxlAreGqAJCXDYPY,1464692,<18,leisure,melancholic,late_night,1
u00014,2mZrOtBPeOpapQ7kxmn7jT,1465010,36-50,leisure,melancholic,late_night,1
u00201,72YzMXLHsneW4mDUSh4onI,1466834,50+,leisure,energetic,late_night,1
u00263,0V0FJBR8xhhMuirhRY15we,1467082,50+,leisure,melancholic,late_night,1
u00265,2RZGeZByRhJBZ71ltZfYHj,1468283,26-35,leisure,calm,late_night,1
u00230,3q5dbqhPz4ALLeyDKaqsE4,1469013,26-35,leisure,calm,night,1
u00231,1IIRFdnVhwx0VMOZ9cDfkd,1471754,50+,leisure,melancholic,night,1
u00075,0bBd6K5X4W7t9GyXcaVOA7,1475327,26-35,leisure,calm,night,1
u00274,2vfCSwToh0Am0O4zgHXfn7,1477226,26-35,commute,calm,early_morning,1
u00226,70HNt0eoBVqr4ss68U8x3B,1477854,50+,commute,energetic,early_morning,1
u00022,2kNUJ1NNlHUHPW4L852FwB,1483964,<18,commute,energetic,early_morning,1
u00177,1s3pMn91LHPB0mmYqE3iNG,1486378,<18,workout,energetic,early_morning,1
u00046,3V2cPz0BMxuBcOIGmrfjEL,1491218,26-35,work,calm,morning,1
u00091,7vaQsmHELfRhLM49eIY2LZ,1492820,50+,work,happy,morning,1
u00280,2ejBOcCXUk41ELXMctMM30,1493919,18-25,commute,energetic,morning,1
u00149,5QjuTblPokfD03fkfHUuVK,1493950,<18,workout,happy,morning,1
u00046,0ri0Han4IRJhzvERHOZTMr,1494319,26-35,leisure,melancholic,morning,1
u00243,1FXrYwvWwjmbw8cqFC1OWz,1494642,36-50,workout,energetic,morning,1
u00072,2Gy7qnDwt8Z3MNxqat4CsK,1498370,26-35,commute,calm,morning,1
u00147,5Lh1pcMrQ6rycqwqs7abGY,1499070,18-25,workout,energetic,morning,1
u00038,4j4gCZLJXa1C5eU9E5tXcD,1500434,18-25,commute,happy,morning,1
u00010,6oQvzzF8MXnqnYeuHV1yYw,1501421,26-35,commute,happy,morning,1
u00294,55nlbqqFVnSsArIeYSQlqx,1507682,26-35,commute,happy,morning,1
u00201,4VwdR5vWYqkVfpU9IqZ40w,1511617,50+,commute,calm,morning,1
u00180,209pScL6fUhISxcLWkB6rf,1511858,50+,commute,energetic,morning,1
u00003,3s1hZZJQrQvwFH04v4QSpK,1512567,26-35,leisure,happy,afternoon,1
u00182,6Gw2SGaTHRjoLvQbqggYWm,1516911,26-35,work,energetic,afternoon,1
u00029,5ZGzNhBC1sEtYtQ1b6Cy53,1518285,26-35,leisure,happy,afternoon,1
u00045,1TsBTEIa4jJD7tgD3j6C40,1528193,50+,leisure,calm,afternoon,1
u00218,40UM6V4YgUkLIxT5BI2YSk,1530153,26-35,workout,energetic,evening,1
u00153,7uHRKSQ9WIlBBuBY7BHcbq,1530567,18-25,workout,melancholic,evening,1
u00249,5eVZkAsMWVeco6tARgthS4,1530995,<18,leisure,melancholic,evening,1
u00107,5UanRSNw6tqDNqczV7SDqT,1536274,36-50,commute,energetic,evening,1
u00095,58JbyiEMEfi9SfOAmnvyeV,1537349,18-25,workout,calm,evening,1
u00247,5kvae4W4IJboRyiHsBO3Xt,1538070,26-35,workout,happy,evening,1
u00170,0djwBUzynJ70NSihNprSwK,1542163,<18,leisure,happy,evening,1
u00274,3yjpB9E0kIe3uXXuNNKqa4,1544219,26-35,leisure,melancholic,evening,1
u00164,4GhSwI5NSgEVKWbfmf8HyO,1544628,26-35,leisure,calm,late_night,1
u00055,6OcCk1dbAb7XNHsC098oEM,1549136,<18,leisure,calm,late_night,1
u00016,01moK6nSNPIDKnfv5GhsN1,1556327,26-35,leisure,calm,night,1
u00065,5huIyIlnwtOOpaeSGTydHI,1558162,18-25,leisure,happy,night,1
u00163,0g8L4DJyzH7CG0nPqGtNlR,1562187,26-35,leisure,melancholic,night,1
u00196,0Ot6e3wYVQQ1Us9PM977jE,1562318,18-25,leisure,calm,night,1
u00003,7d7aPD2oxuzjhOZnu4Dj23,1562790,26-35,leisure,melancholic,early_morning,1
u00080,2IV2m9R3955STqhE8QBWyg,1562855,50+,leisure,calm,early_morning,1
u00245,3YScQoSeZuaBrcxOFmIqis,1565644,<18,workout,energetic,early_morning,1
u00118,4VONQfJq7g6U4KUNoEBH8I,1567937,18-25,commute,happy,early_morning,1
u00111,2xNXoRTXoKLrZgxkvnKnJ0,1573502,36-50,workout,happy,early_morning,1
u00085,0uBdQzKghx88d2Lp8SLFKJ,1577458,36-50,commute,happy,morning,1
u00207,5lfWrciYtohtIMVDVZd0Rf,1579335,50+,work,melancholic,morning,1
u00078,5S126DaCBZ8z6yh7B1Lszr,1579423,26-35,workout,energetic,morning,1
u00198,52yTpTfOqRHXyn0lyQgwr3,1583190,18-25,leisure,happy,morning,1
u00057,3LOqsmtYm5N717CDCUMtN7,1585494,<18,workout,calm,morning,1
u00225,1gDa6mXtwP3xE8tCNYAYDl,1586467,18-25,workout,calm,morning,1
u00285,6zlJt9bamNs3uu3d8aRJIQ,1589726,50+,work,energetic,morning,1
u00272,4JLI9AgtAXutJvjlXgZBoR,1592686,<18,commute,happy,morning,1
u00253,6nPe8sU2LMR4i6VjRVPFh5,1593868,18-25,workout,happy,morning,1
u00002,4ozMIJMMWaDCKqmVFcY4R0,1600042,36-50,work,happy,afternoon,1
u00251,2yPhGXiLZJrzqy6v7Km4WQ,1603046,26-35,workout,melancholic,afternoon,1
u00186,2gLJXznQp4kGsVz8BptfHS,1608434,<18,leisure,calm,afternoon,1
u00139,7zWYZS3MmS4YcqkQ02VnZc,1610344,26-35,workout,energetic,afternoon,1
u00241,3vjkllvtOIKpVvXSWsu1ta,1611291,26-35,workout,melancholic,afternoon,1
u00243,0AukI6rH3HqIbVcKX8FjNk,1612105,36-50,leisure,calm,afternoon,1
u00280,1tDqJHfDFQzlkc4lsOsjME,1612821,18-25,leisure,happy,afternoon,1
u00177,4YwHqHbnyBR7WRA6EZxZGm,1614303,<18,work,calm,afternoon,1
u00210,3RiPr603aXAoi4GHyXx0uy,1619898,18-25,workout,energetic,evening,1
u00089,62eMpHTC584YQztqxELhmK,1621188,50+,commute,calm,evening,1
u00201,7LgxYvP8zzKSapwngbxAeU,1625633,50+,leisure,happy,evening,1
u00129,0kp1hwbygxLb0MtGwM4bYO,1628329,36-50,work,happy,evening,1
u00193,0wnLMEOQlyW3Es1ag0HMVV,1631193,18-25,leisure,energetic,late_night,1
u00122,3f2k0XTc2ZXG17jEMDu8pp,1635219,36-50,leisure,melancholic,late_night,1
u00053,0vmWdxm4CheqCEORKIzTew,1638456,26-35,commute,calm,late_night,1
u00105,5yr3x2a1Qoz3cECLhuAbqa,1640969,36-50,leisure,melancholic,late_night,1
u00100,1OAafkUy9nIhbFY4SDWRxH,1643180,50+,leisure,calm,night,0
u00072,0eda3exx6ThiQBVQ5q52iP,1645301,26-35,leisure,happy,night,0
u00031,6J77IL7C21HvGmMe6XHzWH,1647889,18-25,commute,calm,night,0
u00119,4UmfspkXRSYfzr8R0Z44TY,1647890,<18,leisure,melancholic,night,0
u00151,6QDNAtUmOXfzUvIAsakcJL,1653076,18-25,leisure,energetic,early_morning,0
u00179,3sgnJMRKcAEQrNfjfVq6Sp,1654129,26-35,leisure,calm,early_morning,0
u00184,1xjfwRqTs6Xf6QWFr1pNOA,1661818,26-35,workout,happy,early_morning,0
u00058,4h8G92N79vf7w3RGzdDhLI,1664838,36-50,workout,calm,morning,0
u00043,2vazK0ONdtJkSS1NlG17iB,1665260,18-25,workout,happy,morning,0
u00042,4BiPsAV070dg3eLSVf727A,1670089,36-50,leisure,happy,morning,0
u00204,1KME77F9mu2RQS8vo6JVwa,1673453,26-35,work,calm,morning,0
u00207,2J8Rr3VSbpJQ2Kr9Qqo0PN,1675959,50+,commute,calm,morning,0
u00154,0oXI8lgAbT3XNDhUb7wtd5,1676312,26-35,workout,happy,morning,0
u00157,2nCL4jSUB2iLfySrjVTWgj,1682256,26-35,leisure,happy,morning,0
u00191,3Mhkr408AHdnuQKw1sIZLQ,1687041,36-50,work,happy,afternoon,0
u00105,4usHSrOZZfpRh5Zh7M1Qtd,1690835,36-50,work,energetic,afternoon,0
u00223,3WePQc3e2le4Vmh5W2idln,1691160,18-25,work,calm,afternoon,0
u00272,5cvfnsfD58UsoCElPTgIHV,1693847,<18,work,energetic,afternoon,0
u00071,6WCU9nyvHZO70kncTtr0pf,1694255,<18,leisure,happy,afternoon,0
u00138,40LYL1Z6xgCn5cBybo5K0D,1694813,18-25,work,calm,afternoon,0
u00094,6hy5eqMQ36KAChR1ZZ05zc,1695983,50+,leisure,happy,afternoon,0
u00099,36lkJSDyMEZoWTqtRj8Q8q,1698892,<18,leisure,happy,afternoon,0
u00116,2vfCSwToh0Am0O4zgHXfn7,1701876,<18,commute,energetic,afternoon,0
u00064,6PJxtrcNUrrAUSrFZd4FhZ,1704619,26-35,leisure,happy,evening,0
u00104,2FSGUA0gFgGeQdprjtGM2M,1706542,36-50,leisure,happy,evening,0
u00096,3L3R5s3kaz3heUdPQijWtA,1707552,18-25,workout,calm,evening,0
u00244,1NshHftLkdJcrMnCNqQf3U,1710722,36-50,workout,happy,evening,0
u00082,0XHWClSz0v6RIaRSGqJH3X,1711771,<18,leisure,melancholic,evening,0
u00029,5OOCeCAdjJktp5byLSckoB,1712436,26-35,workout,melancholic,evening,0
u00260,64FBXf1feQoK1JtF29VvS6,1714431,36-50,commute,calm,evening,0
u00270,5Y47GrCrjQY44qFv8Gt0Gm,1720820,18-25,leisure,calm,late_night,0
u00267,5vOSahSFyo87bRpf3yoBNg,1722755,18-25,leisure,calm,late_night,0
u00054,4dSAuM3CkN1a9mhqn1xB4J,1725731,26-35,leisure,calm,late_night,0
u00123,0dT6g7oqjEqphjXMk8MKHz,1737483,26-35,commute,calm,early_morning,0
u00087,6jwCdHrUSEl5JAEGwuZEGt,1744835,18-25,workout,happy,early_morning,0
u00078,5IXpJkpRvk97JoLMTitMPG,1752398,26-35,work,happy,morning,0
u00275,1lFHaHvZeLf6XrOqX6iLlS,1754618,26-35,workout,happy,morning,0
u00039,6oYkwjI1TKP9D0Y9II1GT7,1764635,36-50,work,happy,morning,0
u00181,2QGuFhaQDrGKqtkOgItDJS,1765168,<18,leisure,calm,morning,0
u00214,6A8llSO9QFF4djCCmuCrNu,1767327,36-50,leisure,energetic,morning,0
u00020,7oa8CQV3oVrY8jgPGPDnyb,1769330,26-35,commute,happy,morning,0
u00263,76k07GNJbJn8O4MgYyyNzh,1770431,50+,workout,energetic,morning,0
u00067,6Ffl1BBRfr8I2ASR6iiRTe,1776298,18-25,work,happy,afternoon,0
u00123,0TQ5L43aonmPE9l7ItFXQB,1779862,26-35,leisure,happy,afternoon,0
u00162,7go7veQFBqDjim1ABF1xT9,1784452,26-35,workout,energetic,afternoon,0
u00262,4GSDkZt7GcmzBWmsMcpaVO,1787698,18-25,work,happy,afternoon,0
u00296,4ttNL6WzHl2yt3FbnhrDPU,1796170,50+,commute,melancholic,evening,0
u00074,0i5RkqFU2XfihIcxTxG3h1,1801599,36-50,workout,melancholic,evening,0
u00122,3vk4V4vwotEvP16U1cM0HQ,1810769,36-50,leisure,calm,late_night,0
u00182,4lGyXEXoscKsvU4DMLEPYy,1815478,26-35,leisure,happy,night,1
u00123,2P98yzjjBH0FiZNPv1HGOO,1818516,26-35,commute,calm,night,1
u00024,0b7qBgsDlYz5koxoIdTZTe,1826623,36-50,commute,melancholic,early_morning,1
u00234,0wmr45zDNsSMy9cRgddm4E,1829056,26-35,work,happy,early_morning,1
u00168,4CHDcWhqTsz53Ur9zmvHs8,1829909,18-25,workout,energetic,early_morning,1
u00038,6NgjdJrK7Bpyvsm8yDtx4H,1833604,18-25,commute,happy,early_morning,1
u00191,5NNLBqc7qVswQa4q85Oz66,1835525,36-50,commute,calm,early_morning,1
u00271,1Kiidpd9HxHWIIiDKackZf,1841488,<18,leisure,happy,morning,1
u00193,1OwD4SeTFdUYZaJkbGcPuv,1844721,18-25,work,energetic,morning,1
u00143,3KsatAMRt1a7iryhWt5I8U,1845472,26-35,workout,energetic,morning,1
u00233,0tgBtQ0ISnMQOKorrN9HLX,1849476,36-50,work,happy,morning,1
u00081,1I1hwpvgwp3cFMFCOvpaS1,1854599,26-35,work,happy,morning,1
u00028,5na9MtUI9jffbuyTwy5PYO,1854922,26-35,workout,calm,morning,1
u00147,2GHD6eBLzyupwqjvmYWrGZ,1856508,18-25,commute,calm,morning,1
u00083,5h7xj5IGcwANXUM5uozCLR,1867390,50+,work,melancholic,afternoon,1
u00147,7Aobt67JnaF7qN8jCCKvHq,1868942,18-25,leisure,calm,afternoon,1
u00207,1y0WWI3dVWpnwUKkJFuGuA,1871615,50+,leisure,melancholic,afternoon,1
u00253,7sfpydlJrHpTi533idUuZV,1874324,18-25,leisure,happy,afternoon,1
u00177,0hxeouHqP3qzpTHerA7ha2,1875663,<18,commute,melancholic,evening,1
u00182,0VLascXUZ2Ze2u5kUD5J1f,1875936,26-35,commute,melancholic,evening,1
